Year	Month	Day	Hour	InstallationId	CloudCover	Humidity	Pressure	Rain6h	Temperature	Visibility	WindSpeed	WindDirection	WindGust	AirlyCaqi
2020	3	27	23	18730	0	64	1009.7	0	3.6	6000	2	90	0	84
2020	3	28	0	18730	0	63	1009.5	0	3.4	10000	2	78	0	79
2020	3	28	1	18730	0	62	1009	0	3.2	12000	2	83	0	82
2020	3	28	2	18730	0	71	1008.7	0	1.2	12000	2	86	0	82
2020	3	28	3	18730	0	64	1008.5	0	2.4	12000	3	93	0	82
2020	3	28	4	18730	1	62	1008.4	0	2.5	12000	2	90	0	77
2020	3	28	5	18730	2	67	1008.3	0	0.9	12000	1	54	0	77
2020	3	28	6	18730	2	68	1008.2	0	3	12000	2	93	0	75
2020	3	28	7	18730	3	46	1008.1	0	7.1	14000	2	129	0	80
2020	3	28	8	18730	1	41	1008	0	9.7	15000	2	134	0	73
2020	3	28	9	18730	0	37	1007.7	0	12.2	15000	2	127	0	68
2020	3	28	10	18730	1	32	1007.3	0	14.2	15000	2	133	0	58
2020	3	28	11	18730	0	27	1006.6	0	15.8	20000	3	166	0	53
2020	3	28	12	18730	0	24	1006	0	16.7	25000	3	132	0	50
2020	3	28	13	18730	0	25	1005.1	0	16.8	30000	2	157	0	42
2020	3	28	14	18730	0	23	1004.4	0	17.1	30000	3	255	0	41
2020	3	28	15	18730	1	24	1003.9	0	16.4	30000	3	317	0	40
2020	3	28	16	18730	0	27	1003.5	0	15.6	30000	4	322	0	51
2020	3	28	17	18730	2	32	1003.4	0	13.7	20000	3	307	0	73
2020	3	28	18	18730	3	43	1003.7	0	10.4	13000	2	325	0	84
2020	3	28	19	18730	0	54	1004	0	8.9	9000	2	317	0	77
2020	3	28	20	18730	7	58	1003.7	0	8.3	7000	2	305	0	67
2020	3	28	21	18730	7	63	1003.7	0	7.7	10000	4	321	0	62
2020	3	28	22	18730	7	62	1003.6	0	7.1	10000	4	323	0	66
2020	3	28	23	18730	5	69	1003.4	0	5.1	10000	3	319	0	67
2020	3	29	0	18730	5	72	1003.1	0	5.3	10000	4	318	0	63
2020	3	29	1	18730	5	73	1002.9	0	4.1	10000	4	313	0	58
2020	3	29	2	18730	7	75	1002.7	0	3.1	12000	4	310	0	58
2020	3	29	3	18730	7	72	1002.6	0	3.6	15000	5	317	0	58
2020	3	29	4	18730	7	70	1002.9	0	3.5	15000	5	315	0	58
2020	3	29	5	18730	7	74	1003.3	0	3.3	15000	5	311	0	59
2020	3	29	6	18730	7	78	1003.9	0	3.5	12000	4	313	0	60
2020	3	29	7	18730	7	75	1004.7	0	4.4	13000	4	333	0	61
2020	3	29	8	18730	8	71	1005.4	0	5.9	18000	6	23	0	58
2020	3	29	9	18730	8	68	1006	0	5.9	25000	7	20	0	35
2020	3	29	10	18730	8	69	1006.8	0	5.8	25000	7	13	0	32
2020	3	29	11	18730	8	74	1007.5	0	4.5	30000	8	31	13	34
2020	3	29	12	18730	7	85	1008.1	0.1	3.5	20000	9	10	0	17
2020	3	29	13	18730	7	83	1008.7	0	3.5	30000	9	16	0	17
2020	3	29	14	18730	7	81	1009.1	0	3.5	35000	8	11	13	29
2020	3	29	15	18730	7	64	1009.6	0	4	50000	8	18	0	29
2020	3	29	16	18730	7	63	1010.7	0	3.2	50000	7	20	0	31
2020	3	29	17	18730	7	60	1011.7	0	2.7	45000	9	10	0	31
2020	3	29	18	18730	7	49	1012.6	0.1	2.4	45000	7	25	0	26
2020	3	29	19	18730	7	62	1013.6	0	1.8	45000	7	5	0	14
2020	3	29	20	18730	8	58	1014.2	0	0.9	45000	7	1	0	16
2020	3	29	21	18730	5	62	1014.8	0	0.2	45000	6	353	0	10
2020	3	29	22	18730	5	62	1015.4	0	-0.6	45000	5	352	0	6
2020	3	29	23	18730	0	70	1015.5	0	-1.9	45000	4	335	0	7
2020	3	30	0	18730	0	74	1015.5	0	-2.1	40000	6	332	0	5
2020	3	30	1	18730	0	75	1015.5	0	-2.6	45000	6	330	0	5
2020	3	30	2	18730	0	78	1015.4	0	-3.8	45000	3	316	0	8
2020	3	30	3	18730	0	84	1015.3	0	-4.8	45000	4	304	0	7
2020	3	30	4	18730	1	83	1015.1	0	-5.7	45000	3	300	0	36
2020	3	30	5	18730	0	79	1014.9	0	-5.1	40000	4	302	0	21
2020	3	30	6	18730	0	63	1014.7	0	-1.5	40000	4	293	0	12
2020	3	30	7	18730	1	63	1014.7	0	0.2	45000	5	297	0	20
2020	3	30	8	18730	2	62	1014.8	0	1.8	45000	5	302	0	21
2020	3	30	9	18730	2	57	1014.6	0	3.5	45000	6	312	0	9
2020	3	30	10	18730	5	48	1014.1	0	4.7	45000	6	303	0	6
2020	3	30	11	18730	5	32	1013.6	0	5.6	50000	6	284	0	5
2020	3	30	12	18730	5	30	1013	0	5	50000	6	275	0	5
2020	3	30	13	18730	5	36	1012.5	0	4.8	50000	7	315	0	5
2020	3	30	14	18730	5	33	1012.2	0	4.7	50000	4	284	0	14
2020	3	30	15	18730	7	31	1011.8	0	5.4	50000	5	270	0	41
2020	3	30	16	18730	7	37	1012.1	0	4.4	50000	6	286	0	24
2020	3	30	17	18730	7	57	1012.5	0	2.7	45000	7	312	0	28
2020	3	30	18	18730	7	65	1013	0	2.3	40000	6	322	0	49
2020	3	30	19	18730	8	88	1013.4	0	0.5	7000	4	306	0	48
2020	3	30	20	18730	8	95	1013.4	0	0.1	8000	2	290	0	54
2020	3	30	21	18730	8	95	1013.7	0	0.3	14000	3	286	0	48
2020	3	30	22	18730	8	95	1013.8	0	0.5	6000	2	308	0	44
2020	3	30	23	18730	8	96	1013.9	0	0.3	4600	4	328	0	37
2020	3	31	0	18730	8	96	1014.2	0.9	0.2	15000	3	336	0	29
2020	3	31	1	18730	8	93	1014.2	0	0.1	25000	5	1	0	19
2020	3	31	2	18730	8	90	1014.6	0	0	35000	5	6	0	13
2020	3	31	3	18730	8	88	1015.2	0	-0.5	30000	5	10	0	5
2020	3	31	4	18730	8	89	1015.9	0	-1	4000	5	15	0	6
2020	3	31	5	18730	6	84	1016.7	0	-0.9	40000	5	3	0	9
2020	3	31	6	18730	5	80	1017.3	0	-0.6	40000	4	358	0	6
2020	3	31	7	18730	0	71	1017.8	0	-0.2	50000	4	14	0	8
2020	3	31	8	18730	1	61	1018	0	1.1	50000	5	1	0	6
2020	3	31	9	18730	4	52	1018	0	1.7	50000	5	22	0	4
2020	3	31	10	18730	5	38	1018.1	0	2.1	50000	6	347	0	6
2020	3	31	11	18730	5	45	1017.9	0	2.9	50000	5	350	0	16
2020	3	31	12	18730	5	44	1017.8	0	2.6	60000	4	337	0	14
2020	3	31	13	18730	7	44	1017.5	0	2.9	60000	4	13	0	17
2020	3	31	14	18730	6	50	1017.2	0	3.1	50000	4	316	0	23
2020	3	31	15	18730	4	45	1016.9	0	3.2	50000	5	314	0	15
2020	3	31	16	18730	3	38	1016.3	0	3.1	50000	5	321	0	23
2020	3	31	17	18730	4	41	1016.2	0	2.9	50000	3	266	0	38
2020	3	31	18	18730	1	45	1016.1	0	1.8	30000	2	253	0	84
2020	3	31	19	18730	0	53	1016	0	-0.3	20000	2	273	0	81
2020	3	31	20	18730	0	58	1015.8	0	-1.5	14000	2	278	0	56
2020	3	31	21	18730	0	62	1015.5	0	-1.5	14000	2	263	0	55
2020	3	31	22	18730	0	67	1015.4	0	-2.2	20000	3	276	0	50
2020	3	31	23	18730	0	69	1014.6	0	-1.7	25000	3	245	0	40
2020	4	1	0	18730	0	71	1014	0	-2	25000	3	239	0	31
2020	4	1	1	18730	0	74	1013.6	0	-2.6	30000	3	235	0	36
2020	4	1	2	18730	0	76	1013	0	-3	30000	3	232	0	34
2020	4	1	3	18730	0	76	1012.5	0	-3.3	25000	2	228	0	30
2020	4	1	4	18730	0	76	1012	0	-3.6	30000	3	226	0	29
2020	4	1	5	18730	0	76	1011.7	0	-3.7	20000	3	223	0	22
2020	4	1	6	18730	0	67	1011.6	0	-1.6	30000	4	233	0	23
2020	4	1	7	18730	0	54	1011.1	0	1.4	40000	5	250	0	20
2020	4	1	8	18730	0	45	1010.8	0	3.4	50000	7	253	0	13
2020	4	1	9	18730	1	43	1010.2	0	4.7	50000	7	260	0	9
2020	4	1	10	18730	1	40	1009.4	0	6	50000	8	266	0	14
2020	4	1	11	18730	1	37	1008.6	0	7	50000	7	268	0	17
2020	4	1	12	18730	1	35	1007.7	0	7.5	50000	7	254	0	19
2020	4	1	13	18730	1	33	1006.9	0	8.2	50000	7	256	0	20
2020	4	1	14	18730	1	33	1006.2	0	8.9	50000	6	262	11	23
2020	4	1	15	18730	1	33	1005.4	0	8.9	50000	6	271	0	25
2020	4	1	16	18730	2	34	1005.1	0	8.7	50000	5	258	0	31
2020	4	1	17	18730	3	38	1004.8	0	7.6	40000	4	271	0	38
2020	4	1	18	18730	3	43	1004.7	0	6.2	30000	2	263	0	65
2020	4	1	19	18730	3	53	1004.6	0	4.8	25000	3	227	0	56
2020	4	1	20	18730	5	57	1004.2	0	3.6	20000	2	216	0	45
2020	4	1	21	18730	7	55	1003.9	0	4	20000	3	233	0	38
2020	4	1	22	18730	7	57	1003.3	0	3.6	25000	4	214	0	29
2020	4	1	23	18730	7	56	1003	0	3.5	30000	3	248	0	33
2020	4	2	0	18730	7	56	1002.6	0	3.7	40000	4	237	0	34
2020	4	2	1	18730	7	60	1002.2	0	2.8	35000	3	230	0	31
2020	4	2	2	18730	7	62	1002	0	2.6	35000	3	226	0	31
2020	4	2	3	18730	7	65	1001.9	0	2.3	35000	3	224	0	25
2020	4	2	4	18730	7	68	1001.6	0	2.3	35000	3	225	0	23
2020	4	2	5	18730	8	70	1001.6	0	2.5	35000	3	227	0	26
2020	4	2	6	18730	8	70	1001.8	0	2.9	30000	4	228	0	25
2020	4	2	7	18730	8	69	1001.8	0	4.2	30000	4	240	0	26
2020	4	2	8	18730	7	64	1001.6	0	5.7	35000	4	248	0	22
2020	4	2	9	18730	7	48	1001.3	0	7.2	45000	5	256	0	15
2020	4	2	10	18730	7	42	1001	0	7.5	50000	7	248	0	16
2020	4	2	11	18730	7	40	1000.6	0	8	35000	7	261	0	12
2020	4	2	12	18730	7	40	1000.2	0	8.1	50000	6	249	0	10
2020	4	2	13	18730	7	41	999.5	0	8.2	50000	6	255	0	9
2020	4	2	14	18730	7	41	998.9	0	8.5	50000	6	241	0	10
2020	4	2	15	18730	7	41	998.3	0	8.4	50000	6	233	0	16
2020	4	2	16	18730	7	41	997.6	0	8.3	50000	6	234	0	22
2020	4	2	17	18730	2	43	997	0	7.8	50000	4	258	0	25
2020	4	2	18	18730	1	49	996.5	0	6.4	35000	2	218	0	33
2020	4	2	19	18730	1	55	996.2	0	4.7	20000	2	200	0	40
2020	4	2	20	18730	0	59	995.6	0	3.9	12000	3	214	0	33
2020	4	2	21	18730	1	61	995.2	0	3.6	13000	3	215	0	44
2020	4	2	22	18730	2	61	995.1	0	3.7	20000	4	240	0	49
2020	4	2	23	18730	4	65	994.6	0	2.9	25000	2	221	0	42
2020	4	3	0	18730	5	66	993.9	0	2.8	25000	4	223	0	41
2020	4	3	1	18730	7	66	993.7	0	3.3	25000	5	223	0	41
2020	4	3	2	18730	8	63	993.8	0	4.4	25000	5	242	0	40
2020	4	3	3	18730	8	63	994.4	0	4.9	30000	6	248	0	39
2020	4	3	4	18730	8	64	994.7	0	5.1	30000	5	249	0	39
2020	4	3	5	18730	7	66	995.4	0	5.2	25000	5	253	0	38
2020	4	3	6	18730	7	65	996.5	0	5.6	25000	6	264	0	33
2020	4	3	7	18730	4	59	997.1	0	6.6	30000	7	278	0	9
2020	4	3	8	18730	3	47	998	0	7.7	40000	8	279	0	7
2020	4	3	9	18730	3	45	998.9	0	7.5	40000	9	288	0	7
2020	4	3	10	18730	4	42	999.7	0	8	45000	9	284	0	5
2020	4	3	11	18730	6	38	1000.2	0	9.6	45000	9	283	0	4
2020	4	3	12	18730	5	36	1000.7	0	9.9	45000	7	280	12	7
2020	4	3	13	18730	5	34	1001.2	0	10.7	45000	9	301	0	7
2020	4	3	14	18730	4	34	1001.6	0	9.2	45000	8	292	0	6
2020	4	3	15	18730	4	31	1002.1	0	10	45000	8	269	0	12
2020	4	3	16	18730	5	35	1002.8	0	9.5	45000	6	303	0	13
2020	4	3	17	18730	6	43	1003.7	0	8	45000	7	308	0	32
2020	4	3	18	18730	3	51	1004.5	0	6.3	30000	3	269	0	26
2020	4	3	19	18730	7	52	1005.5	0	6.4	30000	5	313	0	26
2020	4	3	20	18730	7	59	1006.3	0	5.2	30000	3	286	0	50
2020	4	3	21	18730	7	65	1006.6	0	4.8	40000	4	309	0	29
2020	4	3	22	18730	3	67	1007.3	0	4.2	30000	2	264	0	46
2020	4	3	23	18730	3	74	1008.1	0	2.8	25000	2	240	0	20
2020	4	4	0	18730	3	77	1008.8	0	2	20000	2	237	0	31
2020	4	4	1	18730	0	80	1009.1	0	0.8	20000	1	241	0	25
2020	4	4	2	18730	0	85	1009.6	0	-0.9	20000	1	240	0	22
2020	4	4	3	18730	0	87	1010.2	0	-2	20000	1	170	0	25
2020	4	4	4	18730	6	90	1010.9	0	-2.3	20000	1	202	0	26
2020	4	4	5	18730	7	85	1011.7	0	-0.3	20000	1	236	0	24
2020	4	4	6	18730	6	79	1012.8	0	1.5	15000	1	232	0	21
2020	4	4	7	18730	6	72	1013.5	0	4	25000	1	278	0	25
2020	4	4	8	18730	4	60	1014.2	0	6.6	30000	2	295	0	14
2020	4	4	9	18730	6	53	1014.7	0	7.8	40000	4	297	0	7
2020	4	4	10	18730	6	50	1015.1	0	8.4	40000	4	257	0	5
2020	4	4	11	18730	5	43	1015.2	0	9.4	45000	5	266	10	7
2020	4	4	12	18730	5	40	1015.3	0	10.4	45000	5	290	0	8
2020	4	4	13	18730	4	35	1015.4	0	10.1	50000	5	307	0	9
2020	4	4	14	18730	3	32	1015.6	0	11.3	50000	5	285	0	15
2020	4	4	15	18730	2	32	1015.8	0	11.1	60000	5	304	0	9
2020	4	4	16	18730	1	33	1016.1	0	10.8	50000	4	330	0	14
2020	4	4	17	18730	2	34	1016.7	0	9.5	50000	4	330	0	26
2020	4	4	18	18730	1	40	1017.6	0	7.7	50000	2	340	0	63
2020	4	4	19	18730	0	51	1018.4	0	4.1	30000	2	11	0	55
2020	4	4	20	18730	0	57	1018.7	0	2.9	15000	2	22	0	94
2020	4	4	23	18730	0	70	1020.5	0	-0.2	4300	1	205	0	72
2020	4	5	0	18730	0	78	1020.7	0	-1.2	4300	0	0	0	60
2020	4	5	1	18730	0	76	1020.9	0	-1.2	6000	1	88	0	55
2020	4	5	2	18730	0	79	1021.1	0	-2.1	14000	2	93	0	58
2020	4	5	3	18730	0	78	1021.2	0	-2.4	13000	1	69	0	59
2020	4	5	4	18730	0	81	1021.6	0	-1.7	15000	1	90	0	56
2020	4	5	5	18730	0	80	1022.4	0	-1.5	20000	2	78	0	54
2020	4	5	6	18730	0	65	1023	0	3.3	20000	2	71	0	52
2020	4	5	7	18730	0	45	1023	0	7.6	30000	3	114	0	52
2020	4	5	8	18730	1	38	1023.4	0	10.2	40000	3	107	0	38
2020	4	5	9	18730	1	33	1023.3	0	11.1	40000	5	133	0	25
2020	4	5	10	18730	2	32	1023.2	0	12	45000	5	115	0	15
2020	4	5	11	18730	2	31	1022.5	0	12.9	45000	5	115	0	12
2020	4	5	12	18730	2	29	1022.1	0	13.2	45000	5	125	0	15
2020	4	5	13	18730	3	28	1021.6	0	13.7	40000	4	137	0	18
2020	4	5	14	18730	4	27	1020.8	0	14.3	50000	5	109	0	17
2020	4	5	15	18730	1	27	1020.3	0	14.4	50000	6	119	0	17
2020	4	5	16	18730	0	27	1019.9	0	14	50000	6	116	0	12
2020	4	5	17	18730	0	29	1019.7	0	13.1	45000	6	107	0	15
2020	4	5	18	18730	0	32	1019.9	0	11.5	45000	4	109	0	36
2020	4	5	19	18730	0	34	1019.9	0	10.3	40000	4	109	0	46
2020	4	5	20	18730	0	34	1019.5	0	10	35000	5	112	0	51
2020	4	5	21	18730	0	35	1019.3	0	9.7	35000	6	120	0	44
2020	4	5	22	18730	0	37	1019.3	0	8.7	30000	5	124	0	35
2020	4	5	23	18730	0	41	1019.1	0	7.7	30000	4	127	0	36
2020	4	6	0	18730	0	43	1018.8	0	6.9	30000	4	125	0	37
2020	4	6	1	18730	0	44	1018.4	0	6.6	30000	5	125	0	43
2020	4	6	2	18730	0	44	1018	0	6.3	30000	5	125	0	40
2020	4	6	3	18730	0	48	1017.9	0	5.2	30000	4	123	0	38
2020	4	6	4	18730	0	47	1017.8	0	5.2	30000	6	115	0	40
2020	4	6	5	18730	0	48	1018	0	4.9	30000	5	117	0	40
2020	4	6	6	18730	0	46	1018.1	0	5.9	30000	5	127	0	40
2020	4	6	7	18730	0	41	1018	0	8.3	30000	5	133	0	39
2020	4	6	8	18730	0	36	1017.9	0	11	30000	4	143	0	40
2020	4	6	9	18730	0	31	1017.8	0	14.8	30000	4	133	0	41
2020	4	6	10	18730	0	26	1017.4	0	17.5	30000	5	151	0	37
2020	4	6	11	18730	0	24	1017	0	19	35000	5	146	0	35
2020	4	6	12	18730	0	21	1016.7	0	19.7	40000	7	151	0	31
2020	4	6	13	18730	0	18	1016.4	0	20.5	40000	6	153	0	28
2020	4	6	14	18730	0	18	1015.9	0	20.6	45000	6	158	0	25
2020	4	6	15	18730	0	17	1015.5	0	20.9	45000	7	187	0	24
2020	4	6	16	18730	0	20	1015.1	0	20.3	40000	6	177	0	24
2020	4	6	17	18730	0	22	1015.2	0	19.6	35000	3	165	0	25
2020	4	6	18	18730	0	26	1015.5	0	17.8	12000	2	136	0	35
2020	4	6	19	18730	0	29	1015.8	0	16	25000	3	136	0	39
2020	4	6	20	18730	0	29	1016	0	15.4	25000	4	154	0	45
2020	4	6	21	18730	0	33	1016.3	0	13.7	25000	4	161	0	44
2020	4	6	22	18730	0	37	1016.5	0	12.9	25000	3	162	0	44
2020	4	6	23	18730	0	40	1016.6	0	12.3	25000	4	169	0	47
2020	4	7	0	18730	0	40	1016.6	0	11.7	25000	3	169	0	49
2020	4	7	1	18730	0	43	1016.6	0	10.6	25000	3	170	0	51
2020	4	7	2	18730	0	44	1016.6	0	10.1	30000	3	168	0	51
2020	4	7	3	18730	0	46	1016.7	0	9.2	30000	2	162	0	48
2020	4	7	4	18730	0	48	1016.8	0	8.5	30000	3	165	0	47
2020	4	7	5	18730	0	48	1017.2	0	8.1	25000	2	160	0	50
2020	4	7	6	18730	0	44	1017.7	0	9.8	25000	2	183	0	49
2020	4	7	7	18730	0	34	1017.9	0	12.9	30000	4	205	0	40
2020	4	7	8	18730	0	34	1018.2	0	14.6	30000	4	222	0	36
2020	4	7	9	18730	0	34	1018.4	0	16.4	30000	4	213	0	38
2020	4	7	10	18730	0	31	1018.5	0	18.7	30000	3	219	0	37
2020	4	7	11	18730	0	31	1018.6	0	20.2	30000	4	224	0	34
2020	4	7	12	18730	0	29	1018.8	0	21.4	25000	3	275	0	33
2020	4	7	13	18730	0	28	1018.7	0	22	30000	4	289	0	35
2020	4	7	14	18730	1	30	1018.6	0	21.9	30000	5	318	0	36
2020	4	7	15	18730	1	33	1018.9	0	21.5	30000	6	310	0	23
2020	4	7	16	18730	1	38	1019.1	0	20.7	35000	6	305	0	18
2020	4	7	17	18730	0	49	1019.7	0	18	50000	6	350	0	19
2020	4	7	18	18730	0	51	1020.4	0	15.7	50000	7	350	0	32
2020	4	7	19	18730	0	51	1021.1	0	13.9	40000	5	2	0	36
2020	4	7	20	18730	0	49	1021.6	0	12	40000	4	4	0	33
2020	4	7	21	18730	0	50	1021.8	0	10	40000	4	3	0	15
2020	4	7	22	18730	0	53	1022.1	0	9	40000	3	28	0	9
2020	4	7	23	18730	0	58	1022.2	0	7.8	40000	2	29	0	13
2020	4	8	0	18730	0	60	1022.1	0	6.7	40000	2	38	0	11
2020	4	8	1	18730	0	68	1021.9	0	4.6	30000	0	0	0	11
2020	4	8	2	18730	0	74	1021.7	0	3.3	20000	1	342	0	13
2020	4	8	3	18730	0	78	1021.4	0	1.4	20000	1	34	0	12
2020	4	8	4	18730	0	81	1021.2	0	2.4	20000	1	291	0	20
2020	4	8	5	18730	0	82	1021.4	0	1.8	25000	1	340	0	46
2020	4	8	6	18730	0	69	1021.5	0	7.2	25000	1	70	0	38
2020	4	8	7	18730	0	55	1021.2	0	11.1	30000	3	100	0	16
2020	4	8	8	18730	1	46	1020.7	0	13.5	35000	4	116	0	16
2020	4	8	9	18730	1	42	1020.1	0	14.9	45000	4	102	0	12
2020	4	8	10	18730	1	40	1019.4	0	16.4	40000	3	81	0	12
2020	4	8	11	18730	1	38	1018.5	0	17.8	40000	2	128	0	13
2020	4	8	12	18730	1	37	1017.7	0	18.6	40000	3	143	0	14
2020	4	8	13	18730	1	35	1016.8	0	19.7	40000	2	148	0	16
2020	4	8	14	18730	1	35	1015.8	0	19.7	35000	4	140	0	17
2020	4	8	15	18730	1	32	1014.7	0	20.1	35000	2	155	0	17
2020	4	8	16	18730	1	33	1013.9	0	20	35000	2	161	0	18
2020	4	8	17	18730	2	33	1013.4	0	19.7	35000	2	173	0	25
2020	4	8	18	18730	2	39	1013.1	0	16.8	30000	0	0	0	33
2020	4	8	19	18730	2	53	1013.1	0	13.1	20000	0	0	0	61
2020	4	8	20	18730	1	65	1012.8	0	10.4	8000	1	100	0	53
2020	4	8	21	18730	0	72	1012.3	0	8.7	7000	1	88	0	65
2020	4	8	22	18730	0	73	1011.9	0	8.1	12000	0	0	0	74
2020	4	8	23	18730	0	78	1011.4	0	6.7	6000	1	93	0	70
2020	4	9	0	18730	0	79	1011	0	6	6000	1	191	0	59
2020	4	9	1	18730	0	77	1010.1	0	5.6	9000	0	0	0	65
2020	4	9	2	18730	0	80	1009.6	0	4.8	9000	1	207	0	67
2020	4	9	3	18730	0	81	1009.2	0	4.9	10000	2	193	0	62
2020	4	9	4	18730	1	80	1009	0	4	10000	1	217	0	55
2020	4	9	5	18730	1	68	1009.1	0	6.2	10000	2	235	0	52
2020	4	9	6	18730	1	56	1009.4	0	9.2	12000	2	263	0	50
2020	4	9	7	18730	1	51	1009.2	0	13.1	20000	3	290	0	45
2020	4	9	8	18730	5	55	1009.7	0	14.9	20000	4	313	0	39
2020	4	9	9	18730	6	53	1010	0	16	20000	5	325	0	38
2020	4	9	10	18730	5	47	1010	0	17.3	30000	6	309	0	27
2020	4	9	11	18730	3	42	1009.8	0	17.9	35000	7	299	0	22
2020	4	9	12	18730	2	39	1009.7	0	18.6	40000	6	296	0	9
2020	4	9	13	18730	2	32	1009.6	0	19.1	45000	9	310	0	5
2020	4	9	14	18730	2	39	1009.8	0	17.9	45000	8	306	0	7
2020	4	9	15	18730	5	44	1010.1	0	16.3	45000	9	315	0	7
2020	4	9	16	18730	7	49	1010.5	0	15.3	45000	9	324	0	18
2020	4	9	17	18730	6	53	1011	0	14.3	45000	7	321	0	25
2020	4	9	18	18730	6	58	1011.7	0	12.5	40000	5	312	0	26
2020	4	9	19	18730	3	61	1012.6	0	10.9	30000	4	337	0	27
2020	4	9	20	18730	2	60	1013.3	0	9.2	40000	4	348	0	30
2020	4	9	21	18730	0	56	1013.9	0	7.7	40000	5	353	0	13
2020	4	9	22	18730	0	61	1014.4	0	5.4	40000	3	315	0	19
2020	4	9	23	18730	1	58	1014.6	0	4.6	40000	2	305	0	25
2020	4	10	0	18730	3	61	1014.6	0	3	40000	1	288	0	26
2020	4	10	1	18730	3	69	1014.6	0	2.4	35000	2	286	0	20
2020	4	10	2	18730	1	72	1014.7	0	2.1	35000	1	229	0	15
2020	4	10	3	18730	1	77	1015	0	0.7	30000	1	195	0	13
2020	4	10	4	18730	4	78	1015.1	0	1.1	25000	1	232	0	20
2020	4	10	5	18730	3	80	1015.7	0	1.1	30000	1	252	0	33
2020	4	10	6	18730	3	76	1016.1	0	3.5	30000	2	275	0	22
2020	4	10	7	18730	2	65	1016.2	0	7.1	35000	3	304	0	23
2020	4	10	8	18730	1	52	1016.1	0	9	40000	4	321	0	5
2020	4	10	9	18730	1	46	1016.1	0	10.8	45000	4	305	0	3
2020	4	10	10	18730	1	40	1015.8	0	11.4	45000	5	311	0	5
2020	4	10	11	18730	1	39	1015.4	0	12.4	50000	4	314	0	5
2020	4	10	12	18730	2	35	1014.8	0	12.9	50000	5	300	0	4
2020	4	10	13	18730	6	29	1014.1	0	13.8	50000	4	310	0	4
2020	4	10	14	18730	6	29	1013.6	0	14.1	50000	5	319	0	4
2020	4	10	15	18730	3	31	1013.1	0	14.1	50000	5	313	10	8
2020	4	10	16	18730	2	31	1012.8	0	13.9	50000	3	332	0	10
2020	4	10	17	18730	2	32	1013	0	12.7	50000	4	339	0	16
2020	4	10	18	18730	2	38	1013.1	0	9.8	35000	3	338	0	18
2020	4	10	19	18730	2	40	1013.3	0	8.8	30000	2	333	0	64
2020	4	10	20	18730	1	50	1013.6	0	6.2	20000	2	335	0	83
2020	4	10	21	18730	1	50	1013.4	0	5.7	20000	3	345	0	83
2020	4	10	22	18730	0	52	1013.6	0	5.7	25000	3	34	0	52
2020	4	10	23	18730	0	54	1013.8	0	6.3	35000	3	55	0	24
2020	4	11	0	18730	0	61	1013.9	0	3.3	35000	2	40	0	23
2020	4	11	1	18730	0	65	1014.4	0	3.3	35000	2	319	0	26
2020	4	11	2	18730	0	69	1014.5	0	1.9	25000	1	324	0	28
2020	4	11	3	18730	0	75	1014.7	0	0.6	25000	1	340	0	27
2020	4	11	4	18730	1	77	1015	0	0.4	25000	1	10	0	28
2020	4	11	5	18730	0	76	1015.6	0	0.6	30000	1	358	0	21
2020	4	11	6	18730	1	56	1016.4	0	4.4	35000	3	11	0	29
2020	4	11	7	18730	1	44	1016.8	0	7.3	40000	3	43	0	21
2020	4	11	8	18730	1	41	1017	0	9.6	40000	2	88	0	13
2020	4	11	9	18730	0	34	1017.3	0	11.4	40000	2	107	0	14
2020	4	11	10	18730	0	32	1017.1	0	12.7	50000	3	87	0	12
2020	4	11	11	18730	2	31	1016.8	0	13.7	50000	3	80	0	11
2020	4	11	12	18730	3	30	1016.5	0	14.2	50000	1	242	0	9
2020	4	11	13	18730	3	26	1016	0	14.8	50000	2	110	0	7
2020	4	11	14	18730	3	25	1015.8	0	14.8	50000	2	104	0	7
2020	4	11	15	18730	5	25	1015.2	0	15.1	50000	1	28	0	8
2020	4	11	16	18730	6	25	1014.8	0	14.8	50000	1	359	0	8
2020	4	11	17	18730	6	25	1014.7	0	13.9	50000	2	133	0	9
2020	4	11	18	18730	6	28	1014.6	0	12.6	40000	2	120	0	46
2020	4	11	19	18730	3	38	1014.7	0	9.6	35000	1	111	0	55
2020	4	11	20	18730	2	45	1014.3	0	7.7	20000	2	133	0	35
2020	4	11	21	18730	2	37	1014	0	9.4	20000	3	129	0	46
2020	4	11	22	18730	2	37	1013.8	0	9.5	30000	4	134	0	44
2020	4	11	23	18730	0	40	1013.3	0	8.6	30000	3	135	0	41
2020	4	12	0	18730	0	44	1012.7	0	7.4	30000	2	132	0	34
2020	4	12	1	18730	0	49	1012.1	0	5.9	30000	2	119	0	30
2020	4	12	2	18730	0	50	1011.5	0	5.7	30000	2	135	0	31
2020	4	12	3	18730	0	53	1011	0	4.8	30000	2	129	0	35
2020	4	12	4	18730	1	58	1010.4	0	3.8	30000	2	124	0	38
2020	4	12	5	18730	0	59	1010.1	0	4.6	20000	2	126	0	40
2020	4	12	6	18730	3	48	1009.7	0	7.7	25000	2	157	0	43
2020	4	12	7	18730	3	41	1009.2	0	10.8	25000	2	168	0	41
2020	4	12	8	18730	6	35	1008.6	0	13.7	30000	2	175	0	34
2020	4	12	9	18730	6	33	1007.9	0	15.6	40000	4	203	0	23
